crop,symptoms_text,disease,label,severity,treatment,prevention,source,crop_hi,disease_hi,symptoms_hi,treatment_hi,disease_mr,symptoms_mr,treatment_mr
mustard,"dense colonies of grey green insects covering flowering shoots and pods, plants sticky with honeydew, shoots curl and dry",Mustard aphid,mustard_aphid,high,"Spray only when there are 50-60 aphids per 10 cm of the top shoot on many plants: thiamethoxam 25 WG 0.2 g per litre or imidacloprid 17.8 SL 0.25 ml per litre, late in the evening to protect honeybees.","Sow by mid October - an early sown crop largely escapes aphids|Do not spray without crossing the threshold, ladybird beetles eat huge numbers of aphids|Yellow sticky traps help you watch the build up","ICAR-DRMR, Bharatpur (drmr.res.in); ICAR Journal of Oilseed Brassica aphid ETL 50-60 per 10 cm shoot",,,,,,,
mustard,"sarson flowering tops fully covered with small grey insects, plants sticky and shoots bending",Mustard aphid,mustard_aphid,high,,,,,,,,,,
mustard,"round dark brown to black spots with concentric rings on leaves and later on pods, spots join and leaves dry",Alternaria blight,mustard_alternaria_blight,moderate,Spray mancozeb 75 WP 2.5 g per litre at first appearance and repeat after 15 days if the spots increase.,Sow on time|Use clean certified seed|Avoid evening irrigation in cloudy spells|Remove crop debris after harvest,"ICAR-DRMR, Bharatpur (drmr.res.in); TNAU Agritech Portal",,,,,,,
mustard,target like dark ring spots on mustard leaves and pods in humid weather,Alternaria blight,mustard_alternaria_blight,moderate,,,,,,,,,,
mustard,"creamy white raised pustules on the underside of leaves, flower heads become swollen twisted green structures called stag heads",White rust,mustard_white_rust,moderate,"Spray metalaxyl + mancozeb 72 WP 2.5 g per litre when white pustules appear, and nip off and destroy the swollen deformed flower heads.",Treat seed with metalaxyl 35 SD 6 g per kg|Sow on time|Rotate fields|Avoid irrigating during flowering in disease prone humid weeks,ICAR-DRMR; Indian field trials showing metalaxyl+mancozeb 0.2% effective against white rust,,,,,,,
mustard,white paint like blisters under mustard leaves and deformed swollen flower shoots with no pods,White rust,mustard_white_rust,moderate,,,,,,,,,,
mustard,"red and black patterned bugs sucking sap on young seedlings and again on ripening pods, patches of seedlings dry up",Painted bug,mustard_painted_bug,moderate,"Collect and destroy bugs in the morning. If seedlings are dying, spray malathion 50 EC 2 ml per litre; repeat on harvested windrows if bugs attack there.","Sow early|Give the first light irrigation 3-4 weeks after sowing which destroys many eggs|Thresh the harvested crop quickly, do not leave heaps in the field for days","ICAR-DRMR, Bharatpur (drmr.res.in); TNAU Agritech Portal",,,,,,,
mustard,"black and red small bugs in groups on mustard seedlings, seedlings drying in patches",Painted bug,mustard_painted_bug,moderate,,,,,,,,,,
gram,green or brown striped caterpillars first eat leaves then bore round holes in pods and eat the grain with the head inside the pod,Gram pod borer,gram_pod_borer,high,"While larvae are small spray HaNPV 250 LE 1 ml per litre or neem seed kernel extract 5%. If 1-2 larvae per metre row remain at flowering and podding, spray emamectin benzoate 5 SG 0.4 g per litre.",Set pheromone traps 4-5 per acre|Fix T shaped bird perches 8-10 per acre - birds pick the caterpillars|Intercrop gram with coriander or linseed|Do not repeat the same insecticide season after season,"ICAR-IIPR, Kanpur IPM package for chickpea (iipr.icar.gov.in); TNAU Agritech Portal",,,,,,,
gram,"worms making round holes in chana pods and eating the seed from inside, green caterpillars also eating leaves",Gram pod borer,gram_pod_borer,high,,,,,,,,,,
gram,"plants droop and dry in patches, colour dull green turning straw, split root shows dark brown to black streaks inside, seedlings and podding stage worst hit",Fusarium wilt,gram_fusarium_wilt,high,A wilted plant cannot be saved. Pull out and remove affected plants. For the next crop treat seed with Trichoderma viride 4 g per kg plus carboxin + thiram 2 g per kg and grow a wilt resistant variety such as JG 315.,Sow from the last week of October onwards when the soil has cooled|In wilt sick fields rotate with cereals for 2-3 years|Use resistant varieties|Avoid moisture stress followed by irrigation shocks,"ICAR-IIPR, Kanpur (iipr.icar.gov.in); published Indian trials of Trichoderma + carboxin seed treatment for chickpea wilt",,,,,,,
gram,"chana plants wilting and drying in patches in the field, inside of the root black when split open",Fusarium wilt,gram_fusarium_wilt,high,,,,,,,,,,
gram,"young seedlings topple and die, white fungal threads and small mustard seed like balls seen at the collar near the soil, worse in moist soil with undecomposed stubble",Collar rot,gram_collar_rot,moderate,"Remove dead seedlings together with the fungus and surrounding soil, and stop heavy irrigation. Gap fill with seed treated with Trichoderma viride 4 g per kg.",Treat all seed with Trichoderma viride 4 g per kg before sowing|Remove or burn undecomposed stubble before sowing|Do not sow too deep|Avoid heavy irrigation at seedling stage,"ICAR-IIPR, Kanpur (iipr.icar.gov.in); TNAU Agritech Portal",,,,,,,
gram,chana seedlings dying at one month with white fungus and tiny round balls at the stem base near soil,Collar rot,gram_collar_rot,moderate,,,,,,,,,,
gram,"plants dry up suddenly in patches at flowering and podding during a warm dry spell, roots look grey brittle and shredded with no rot smell",Dry root rot,gram_dry_root_rot,moderate,Plants that have dried cannot recover. A light irrigation at pod filling during a dry spell reduces further plant deaths.,Sow on time so pod filling escapes peak heat|Treat seed with Trichoderma viride 4 g per kg|Choose tolerant varieties|Avoid moisture stress at flowering and podding,"ICAR-IIPR, Kanpur (iipr.icar.gov.in)",,,,,,,
gram,"chana drying suddenly near maturity in hot dry weather, roots brittle and grey that break easily",Dry root rot,gram_dry_root_rot,moderate,,,,,,,,,,
sugarcane,The top spindle leaf on my plant has started to look white and water-soaked.,Leaf Scald,leaf_scald,low,Remove and destroy infected clumps from field immediately,Xanthomonas albilineans,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),गन्ना,लीफ स्काल्ड,मेरे पौधे की ऊपरी स्पिंडल पत्ती सफेद और पानी से लथपथ दिखने लगी है।,संक्रमित गुच्छों को खेत से तुरंत हटा कर नष्ट कर दें,पानावरील पांढरे पट्टे,माझ्या रोपावरील वरच्या कातळाचे पान पांढरे आणि पाण्याने भिजलेले दिसू लागले आहे.,प्रादुर्भाव झालेले गठ्ठे ताबडतोब शेतातून काढून टाका आणि नष्ट करा
maize,My infected leaves are drying out way too early since the weather got hot.,Common Rust,common_rust,low,Apply fungicide at booting stage as preventive measure,Puccinia sorghi,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),मक्का,सामान्य गेरूआ,मौसम गर्म होने के बाद से मेरी संक्रमित पत्तियाँ बहुत जल्दी सूख रही हैं।,Apply fungicide at booting stage as preventive measure,तांबेरा,हवामान गरम झाल्यापासून माझी संक्रमित पाने खूप लवकर सुकत आहेत.,प्रतिबंधात्मक उपाय म्हणून बुरशीनाशक बुटण्याच्या टप्प्यावर लावा
maize,I’m seeing the upper leaves of my crop getting damaged as the infection progresses.,Gray Leaf Spot,gray_leaf_spot,high,Apply strobilurin group fungicides at tasseling stage,Cercospora zeae-maydis,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),मक्का,धूसर पत्ती धब्बा,मैं देख रहा हूं कि संक्रमण बढ़ने पर मेरी फसल की ऊपरी पत्तियां क्षतिग्रस्त हो रही हैं।,टैसलिंग चरण में स्ट्रोबिल्यूरिन समूह कवकनाशकों का प्रयोग करें,करपा,संसर्ग वाढत असताना माझ्या पिकाची वरची पाने खराब होत असल्याचे मला दिसत आहे.,स्ट्रोबिल्युरिन ग्रुप बुरशीनाशके टॅसेलिंग अवस्थेत वापरा
rice,The upper sheath on my plants is rotting just as the panicles are starting to emerge.,Sheath Rot,sheath_rot,moderate,Apply Mancozeb spray twice at 10-day interval in field,Sarocladium oryzae,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),चावल,शीथ रोट,"जैसे ही पुष्पगुच्छ निकलने लगे हैं, मेरे पौधों का ऊपरी आवरण सड़ रहा है।",खेत में 10 दिन के अंतराल पर दो बार मैंकोजेब स्प्रे लगाएं,पर्णकोश कूज,पॅनिकल्स दिसू लागल्याप्रमाणे माझ्या झाडावरील वरचे आवरण कुजत आहे.,शेतात 10 दिवसांच्या अंतराने दोनदा मॅन्कोझेब फवारणी करा
maize,My infected plants are barely forming any ears or producing any grain at all.,Downy Mildew,downy_mildew,high,Apply mefenoxam seed treatment before planting,Peronosclerospora sorghi,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),मक्का,डाउनी मिल्ड्यू,मेरे संक्रमित पौधों में बमुश्किल बालियाँ बन रही हैं या बिल्कुल भी दाना नहीं आ रहा है।,Apply mefenoxam seed treatment before planting,केवडा,माझी संक्रमित झाडे क्वचितच कान तयार करत आहेत किंवा कोणतेही धान्य तयार करत आहेत.,पेरणीपूर्वी मेफेनोक्सम बियाणे प्रक्रिया करा
onion,"I noticed lesions appearing on the older, outer leaves of my plants first.",Stemphylium Blight,stemphylium_blight,low,Apply Boscalid plus Pyraclostrobin at 1 gram per liter,Stemphylium vesicarium,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),प्याज,स्टेमफिलियम ब्लाइट,"मैंने सबसे पहले अपने पौधों की पुरानी, ​​बाहरी पत्तियों पर घाव देखे।",बोस्कालिड प्लस पायराक्लोस्ट्रोबिन 1 ग्राम प्रति लीटर की दर से लगाएं,स्टेमफिलियम करपा,"मला प्रथम माझ्या झाडांच्या जुन्या, बाहेरील पानांवर जखमा दिसून आल्या.",बॉस्कॅलिड अधिक पायराक्लोस्ट्रोबिन 1 ग्रॅम प्रति लिटर या प्रमाणात वापरा
banana,The growing tip of my plant looks like nothing more than a bunched-up mess of leaves.,Banana Bunchy Top Virus,banana_bunchy_top_virus,high,Uproot and destroy all infected plants immediately,Banana bunchy top virus,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),केला,बंची टॉप,मेरे पौधे का बढ़ता हुआ सिरा पत्तियों के गुच्छे-गुच्छे से ज्यादा कुछ नहीं दिखता है।,सभी संक्रमित पौधों को तुरंत उखाड़कर नष्ट कर दें,बंची टॉप,माझ्या रोपाची वाढणारी टीप पानांच्या गुच्छ-अप गोंधळाशिवाय दुसरे काही दिसत नाही.,सर्व संक्रमित झाडे त्वरित उपटून नष्ट करा
